surveyid,year,cc,isocc,nc9,nc14,bills,eduage,polr,scc,caper,calfcar,caecar,canocar,caihome,calehome,caleapp,casup,caesequ,casolar,cacfood,cactravel,cared,cadis,caother,canone,pdconv,age
80.2,2013,8,IE,0,0,3,98,,6,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,17
80.2,2013,8,IE,2,1,2,17,,5,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,33
80.2,2013,8,IE,1,0,2,24,,7,1,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,31
80.2,2013,8,IE,0,1,3,17,,5,1,1,,1,1,0,1,1,,1,1,0,1,0,0,0,,50
80.2,2013,8,IE,0,1,1,98,,7,2,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,16
80.2,2013,8,IE,0,0,3,19,,11,1,0,,0,0,0,1,0,,0,0,0,0,1,0,0,,49
80.2,2013,8,IE,0,0,3,16,,8,2,0,,0,1,0,0,0,,0,1,0,1,0,0,0,,51
80.2,2013,8,IE,0,0,3,17,,6,2,0,,0,1,0,0,0,,0,0,0,0,0,0,0,,74
80.2,2013,8,IE,0,0,2,18,,1,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,54
80.2,2013,8,IE,4,0,3,21,,7,1,1,,0,0,0,0,0,,0,0,0,0,0,0,0,,27
80.2,2013,8,IE,0,0,3,19,,6,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,25
80.2,2013,8,IE,0,0,2,17,,4,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,26
80.2,2013,8,IE,0,0,3,17,,5,1,1,,1,1,0,1,1,,0,1,0,1,1,0,0,,56
80.2,2013,8,IE,0,0,2,98,,6,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,23
80.2,2013,8,IE,0,0,2,17,,6,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,60
80.2,2013,8,IE,1,0,3,26,,8,1,1,,1,0,0,1,0,,0,0,0,1,1,0,0,,33
80.2,2013,8,IE,0,0,3,18,,9,2,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,72
80.2,2013,8,IE,1,1,2,21,,5,1,0,,1,1,0,0,0,,0,0,0,1,0,0,0,,42
80.2,2013,8,IE,0,0,2,14,,9,1,0,,0,1,0,0,0,,0,0,0,0,0,1,0,,79
80.2,2013,8,IE,0,0,2,14,,5,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,74
80.2,2013,8,IE,0,0,3,17,,7,1,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,78
80.2,2013,8,IE,0,0,2,14,,5,1,0,,0,1,0,0,0,,0,1,0,1,1,0,0,,77
80.2,2013,8,IE,0,0,3,14,,6,2,0,,0,1,0,0,0,,0,1,0,1,0,0,0,,89
80.2,2013,8,IE,0,0,2,17,,9,1,1,,0,0,0,0,0,,0,0,0,1,0,0,0,,44
80.2,2013,8,IE,3,0,2,23,,5,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,34
80.2,2013,8,IE,4,0,3,22,,3,1,1,,0,0,0,0,0,,0,0,0,1,1,0,0,,37
80.2,2013,8,IE,0,0,3,18,,6,1,1,,0,1,0,1,0,,0,0,0,1,1,0,0,,72
80.2,2013,8,IE,0,0,7,98,,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,19
80.2,2013,8,IE,0,0,3,16,,7,2,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,82
80.2,2013,8,IE,0,0,2,13,,7,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,49
80.2,2013,8,IE,0,0,3,17,,6,1,0,,0,1,0,0,0,,0,0,0,0,0,1,0,,80
80.2,2013,8,IE,0,0,3,22,,5,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,81
80.2,2013,8,IE,1,0,1,22,,7,1,0,,0,0,0,0,0,,1,0,0,1,1,0,0,,28
80.2,2013,8,IE,0,1,2,41,,8,2,0,,0,0,0,0,1,,0,1,0,1,1,0,0,,46
80.2,2013,8,IE,0,0,2,17,,4,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,62
80.2,2013,8,IE,0,0,2,21,,5,2,0,,0,0,0,0,0,,0,0,1,1,1,0,0,,25
80.2,2013,8,IE,1,1,3,20,,5,2,0,,0,0,0,0,0,,1,0,0,0,0,0,0,,40
80.2,2013,8,IE,1,1,2,18,,2,2,0,,0,0,0,1,0,,0,0,0,0,1,0,0,,46
80.2,2013,8,IE,0,0,1,15,,6,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,65
80.2,2013,8,IE,0,0,3,18,,10,1,1,,1,1,0,0,1,,0,0,1,1,1,0,0,,60
80.2,2013,8,IE,1,0,1,16,,4,1,0,,1,1,0,0,1,,0,0,0,0,0,0,0,,26
80.2,2013,8,IE,0,0,3,16,,7,1,0,,0,1,0,1,0,,0,0,0,1,1,0,0,,58
80.2,2013,8,IE,0,0,2,25,,5,2,0,,0,0,0,1,0,,0,0,0,1,0,0,0,,28
80.2,2013,8,IE,0,0,2,17,,7,2,1,,0,0,0,0,0,,0,0,0,0,0,0,0,,60
80.2,2013,8,IE,1,1,1,22,,1,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,47
80.2,2013,8,IE,0,0,2,25,,5,3,0,,0,0,0,1,0,,0,1,0,1,0,0,0,,28
80.2,2013,8,IE,2,0,2,18,,7,2,0,,0,1,0,1,1,,0,1,0,1,1,0,0,,33
80.2,2013,8,IE,0,0,3,16,,10,2,0,,0,0,0,0,1,,0,0,0,1,1,0,0,,81
80.2,2013,8,IE,1,0,2,16,,9,3,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,50
80.2,2013,8,IE,1,0,1,18,,9,3,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,21
80.2,2013,8,IE,0,0,2,17,,11,1,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,50
80.2,2013,8,IE,1,0,1,17,,8,2,0,,1,0,0,0,1,,0,0,0,1,0,0,0,,19
80.2,2013,8,IE,0,0,3,22,,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,55
80.2,2013,8,IE,0,0,3,17,,6,1,0,,1,0,0,0,0,,0,0,0,0,1,0,0,,63
80.2,2013,8,IE,0,0,3,21,,7,1,0,,0,1,0,1,0,,0,0,0,0,0,0,0,,56
80.2,2013,8,IE,2,0,3,25,,9,1,0,,1,0,0,1,1,,0,1,0,0,0,0,0,,40
80.2,2013,8,IE,1,0,3,22,,8,1,0,,0,0,0,0,1,,0,0,0,0,1,0,0,,40
80.2,2013,8,IE,0,0,3,16,,7,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,28
80.2,2013,8,IE,2,2,3,24,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,31
80.2,2013,8,IE,0,0,3,13,,8,1,1,,0,1,0,0,1,,1,1,0,1,1,0,0,,55
80.2,2013,8,IE,0,0,3,25,,10,1,0,,1,1,0,0,0,,0,1,0,1,1,0,0,,58
80.2,2013,8,IE,0,0,2,15,,10,3,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,40
80.2,2013,8,IE,0,0,2,16,,9,3,0,,0,0,0,0,1,,0,0,0,1,1,0,0,,35
80.2,2013,8,IE,0,0,3,17,,11,1,0,,1,0,0,0,1,,0,0,0,1,0,0,0,,61
80.2,2013,8,IE,1,2,2,18,,5,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,36
80.2,2013,8,IE,1,0,2,99,,5,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,35
80.2,2013,8,IE,0,0,3,50,,6,1,0,,0,1,1,0,0,,1,1,0,0,0,0,0,,55
80.2,2013,8,IE,0,0,3,20,,8,3,0,,1,0,0,0,1,,0,0,0,0,0,0,0,,65
80.2,2013,8,IE,0,2,3,18,,8,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,43
80.2,2013,8,IE,0,0,3,22,,1,2,0,,0,1,0,1,0,,0,0,0,1,0,0,0,,39
80.2,2013,8,IE,0,0,1,98,,7,2,0,,1,1,0,1,0,,0,0,0,1,1,0,0,,42
80.2,2013,8,IE,2,0,2,23,,8,3,0,,0,1,0,1,0,,0,1,0,0,0,0,0,,36
80.2,2013,8,IE,1,0,3,25,,8,1,0,,1,0,0,1,1,,0,0,0,0,0,0,0,,42
80.2,2013,8,IE,0,0,2,33,,3,1,1,,1,1,0,1,0,,1,1,1,1,1,0,0,,66
80.2,2013,8,IE,0,0,2,18,,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,71
80.2,2013,8,IE,0,0,3,18,,3,1,0,,0,0,0,0,0,,1,0,0,1,0,0,0,,41
80.2,2013,8,IE,0,0,3,23,,9,1,1,,0,1,0,1,1,,1,1,1,1,1,0,0,,27
80.2,2013,8,IE,3,0,3,20,,5,1,1,,0,1,0,1,1,,1,1,0,1,1,0,0,,39
80.2,2013,8,IE,0,0,3,16,,5,1,0,,0,1,0,0,0,,0,1,0,1,1,0,0,,81
80.2,2013,8,IE,1,1,1,17,,9,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,31
80.2,2013,8,IE,2,1,2,42,,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,44
80.2,2013,8,IE,1,0,3,31,,7,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,36
80.2,2013,8,IE,0,0,1,19,,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,54
80.2,2013,8,IE,1,0,2,15,,7,2,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,45
80.2,2013,8,IE,2,0,3,14,,7,1,0,,1,1,0,0,0,,0,1,0,1,1,0,0,,80
80.2,2013,8,IE,3,1,3,18,,8,2,1,,0,1,0,0,0,,0,0,0,1,0,0,0,,41
80.2,2013,8,IE,0,0,1,17,,5,2,0,,0,1,0,0,0,,0,0,0,0,0,0,0,,43
80.2,2013,8,IE,0,0,1,17,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,40
80.2,2013,8,IE,0,0,2,16,,7,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,31
80.2,2013,8,IE,1,0,2,22,,7,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,28
80.2,2013,8,IE,0,0,2,22,,8,2,0,,0,0,0,0,0,,0,1,0,0,1,0,0,,27
80.2,2013,8,IE,1,1,1,17,,3,2,0,,0,1,0,0,0,,0,0,0,0,0,0,0,,46
80.2,2013,8,IE,0,0,2,16,,3,2,0,,1,0,0,0,0,,0,0,0,0,1,0,0,,48
80.2,2013,8,IE,0,0,3,16,,5,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,51
80.2,2013,8,IE,0,0,3,16,,3,3,0,,0,1,0,0,0,,0,0,0,0,0,0,0,,70
80.2,2013,8,IE,0,0,3,16,,3,3,0,,0,1,0,0,0,,0,1,0,1,0,0,0,,72
80.2,2013,8,IE,0,0,3,14,,7,2,0,,0,0,0,0,0,,0,1,0,0,1,0,0,,65
80.2,2013,8,IE,1,0,3,18,,6,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,26
80.2,2013,8,IE,0,0,2,18,,6,1,1,,0,0,0,0,0,,0,0,0,0,0,0,0,,58
80.2,2013,8,IE,0,0,1,16,,10,1,0,,0,0,0,0,1,,0,0,0,1,1,0,0,,65
80.2,2013,8,IE,0,0,3,16,,7,1,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,77
80.2,2013,8,IE,2,0,3,22,,9,1,0,,0,1,0,1,0,,0,0,0,1,1,0,0,,35
80.2,2013,8,IE,0,1,3,18,,7,1,0,,0,0,0,0,0,,0,1,1,1,1,0,0,,49
80.2,2013,8,IE,2,0,3,22,,8,1,0,,0,1,0,1,1,,0,1,0,1,1,0,0,,55
80.2,2013,8,IE,3,2,3,17,,6,1,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,60
80.2,2013,8,IE,0,0,3,16,,7,1,0,,0,0,0,1,1,,1,1,0,1,1,0,0,,71
80.2,2013,8,IE,2,0,3,24,,7,1,0,,0,1,0,1,0,,0,0,0,1,1,0,0,,39
80.2,2013,8,IE,0,0,3,18,,7,1,0,,1,1,0,1,0,,0,1,1,1,1,0,0,,53
80.2,2013,8,IE,0,1,3,98,,9,1,1,,1,1,0,1,0,,0,1,0,1,1,0,0,,17
80.2,2013,8,IE,0,0,2,98,,8,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,20
80.2,2013,8,IE,2,1,1,18,,6,1,0,,1,0,0,1,0,,1,0,0,0,0,0,0,,30
80.2,2013,8,IE,0,0,2,15,,10,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,81
80.2,2013,8,IE,2,0,1,24,,6,1,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,39
80.2,2013,8,IE,0,0,2,19,,8,1,0,,0,1,0,1,0,,0,0,0,1,0,0,0,,56
80.2,2013,8,IE,0,0,1,98,,7,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,20
80.2,2013,8,IE,0,0,3,14,,6,2,0,,0,1,0,1,0,,0,0,0,1,0,0,0,,62
80.2,2013,8,IE,0,1,7,98,,4,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,16
80.2,2013,8,IE,3,0,3,10,,8,2,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,26
80.2,2013,8,IE,2,0,3,18,,5,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,41
80.2,2013,8,IE,1,1,2,17,,9,1,0,,0,0,1,0,0,,0,0,0,1,0,0,0,,45
80.2,2013,8,IE,0,0,3,14,,6,1,0,,0,1,0,0,0,,0,0,0,1,0,0,0,,79
80.2,2013,8,IE,1,1,2,19,,5,1,0,,0,0,0,1,0,,0,0,0,1,0,0,0,,43
80.2,2013,8,IE,0,0,3,17,,8,1,0,,0,0,0,0,0,,1,0,0,1,1,0,0,,41
80.2,2013,8,IE,0,0,3,16,,8,1,0,,0,0,0,0,0,,1,0,0,1,1,0,0,,56
80.2,2013,8,IE,0,0,2,23,,6,1,0,,0,0,0,0,0,,1,1,0,1,1,0,0,,27
80.2,2013,8,IE,3,0,1,22,,8,1,0,,0,0,0,0,1,,1,0,0,0,0,0,0,,45
80.2,2013,8,IE,2,0,1,22,,10,1,0,,1,1,0,1,0,,0,1,1,1,1,0,0,,44
80.2,2013,8,IE,0,1,3,98,,5,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,18
80.2,2013,8,IE,0,1,3,21,,8,2,1,,0,0,0,0,1,,0,0,0,1,1,0,0,,53
80.2,2013,8,IE,0,0,3,14,,7,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,71
80.2,2013,8,IE,2,0,2,23,,8,2,0,,0,0,0,1,0,,0,0,0,0,0,0,0,,34
80.2,2013,8,IE,0,0,3,98,,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,16
80.2,2013,8,IE,0,0,2,18,,6,1,0,,0,0,0,1,0,,0,0,0,1,0,0,0,,29
80.2,2013,8,IE,0,0,3,14,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,82
80.2,2013,8,IE,0,0,1,18,,5,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,28
80.2,2013,8,IE,0,0,2,21,,1,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,27
80.2,2013,8,IE,0,0,2,18,,5,2,0,,0,0,0,0,0,,0,0,0,0,0,1,0,,75
80.2,2013,8,IE,0,0,7,17,,4,2,0,,0,1,0,0,0,,0,0,0,0,0,0,0,,52
80.2,2013,8,IE,0,0,3,99,,1,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,76
80.2,2013,8,IE,0,0,2,19,,4,3,0,,0,0,0,1,0,,0,0,0,0,1,0,0,,54
80.2,2013,8,IE,0,0,2,18,,2,2,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,49
80.2,2013,8,IE,0,0,3,17,,5,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,18
80.2,2013,8,IE,1,0,3,19,,6,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,29
80.2,2013,8,IE,3,0,3,18,,6,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,37
80.2,2013,8,IE,2,0,3,19,,6,1,0,,0,1,0,1,0,,0,0,0,1,1,0,0,,26
80.2,2013,8,IE,0,0,2,14,,5,1,0,,0,0,0,0,1,,0,1,0,0,0,0,0,,79
80.2,2013,8,IE,1,0,2,98,,7,2,0,,1,1,1,0,0,,0,1,0,1,0,0,0,,15
80.2,2013,8,IE,1,2,2,16,,6,2,0,,0,0,0,1,1,,0,1,0,1,1,0,0,,44
80.2,2013,8,IE,0,0,2,17,,7,2,0,,0,1,0,0,0,,0,1,0,1,0,0,0,,63
80.2,2013,8,IE,0,1,2,18,,1,2,0,,0,1,0,1,0,,0,1,0,1,1,0,0,,49
80.2,2013,8,IE,0,0,3,28,,11,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,43
80.2,2013,8,IE,2,0,3,23,,6,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,38
80.2,2013,8,IE,0,0,3,14,,2,1,0,,0,0,0,0,0,,0,0,0,0,0,1,0,,66
80.2,2013,8,IE,0,0,3,22,,7,1,0,,0,1,0,0,0,,0,0,0,0,0,0,0,,32
80.2,2013,8,IE,0,0,2,14,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,1,0,,62
80.2,2013,8,IE,2,0,3,21,,7,1,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,35
80.2,2013,8,IE,0,0,2,14,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,46
80.2,2013,8,IE,1,0,3,25,,9,1,0,,0,1,0,0,0,,0,0,0,0,0,0,0,,28
80.2,2013,8,IE,0,0,3,54,,10,1,0,,1,0,0,1,0,,0,1,1,1,1,0,0,,60
80.2,2013,8,IE,1,1,3,23,,8,1,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,40
80.2,2013,8,IE,0,0,3,15,,5,2,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,71
80.2,2013,8,IE,2,0,3,19,,1,2,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,40
80.2,2013,8,IE,1,0,2,18,,2,2,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,25
80.2,2013,8,IE,1,1,1,18,,6,1,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,49
80.2,2013,8,IE,0,0,1,17,,3,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,35
80.2,2013,8,IE,0,2,1,19,,6,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,35
80.2,2013,8,IE,2,1,3,18,,6,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,42
80.2,2013,8,IE,2,0,2,30,,5,1,0,,1,0,0,1,1,,0,1,0,1,1,0,0,,34
80.2,2013,8,IE,1,0,3,18,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,28
80.2,2013,8,IE,2,0,2,23,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,33
80.2,2013,8,IE,2,1,1,18,,5,1,0,,0,0,0,0,0,,0,0,0,0,0,1,0,,33
80.2,2013,8,IE,0,0,2,15,,6,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,47
80.2,2013,8,IE,0,1,2,21,,4,2,0,,0,0,0,0,0,,0,1,0,0,1,0,0,,50
80.2,2013,8,IE,0,0,3,18,,5,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,70
80.2,2013,8,IE,0,0,3,16,,8,1,0,,0,0,0,1,0,,0,0,0,0,0,0,0,,41
80.2,2013,8,IE,3,1,2,17,,5,1,0,,0,0,0,0,1,,0,0,0,0,0,0,0,,37
80.2,2013,8,IE,1,1,3,17,,10,1,0,,0,0,0,0,1,,0,0,0,0,0,0,0,,39
80.2,2013,8,IE,1,0,2,16,,7,1,1,,0,1,0,0,1,,0,0,0,1,1,0,0,,32
80.2,2013,8,IE,0,0,3,22,,6,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,61
80.2,2013,8,IE,0,0,3,20,,11,1,0,,1,1,0,1,0,,0,0,0,1,1,0,0,,22
80.2,2013,8,IE,0,0,3,17,,7,1,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,74
80.2,2013,8,IE,3,0,3,22,,8,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,43
80.2,2013,8,IE,0,0,3,16,,7,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,75
80.2,2013,8,IE,0,0,2,21,,9,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,34
80.2,2013,8,IE,5,0,2,20,,5,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,38
80.2,2013,8,IE,0,0,3,21,,5,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,29
80.2,2013,8,IE,0,0,3,24,,9,1,1,,0,0,1,1,0,,0,1,0,1,1,0,0,,65
80.2,2013,8,IE,0,0,2,16,,5,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,31
80.2,2013,8,IE,0,0,3,19,,10,1,1,,0,1,0,1,1,,1,1,1,1,1,0,0,,42
80.2,2013,8,IE,2,0,2,21,,10,1,1,,1,0,0,1,1,,1,1,0,1,1,0,0,,33
80.2,2013,8,IE,2,0,2,18,,4,1,0,,0,1,0,1,0,,0,0,0,1,1,0,0,,32
80.2,2013,8,IE,0,0,2,21,,5,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,31
80.2,2013,8,IE,0,0,2,25,,8,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,30
80.2,2013,8,IE,0,0,3,13,,1,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,69
80.2,2013,8,IE,0,0,3,20,,7,2,1,,0,1,0,1,0,,0,0,0,0,0,0,0,,63
80.2,2013,8,IE,0,0,3,18,,5,2,0,,0,1,0,0,0,,0,0,0,1,0,0,0,,57
80.2,2013,8,IE,0,0,3,13,,8,2,1,,0,0,0,0,0,,0,0,0,1,0,0,0,,66
80.2,2013,8,IE,1,1,2,31,,9,1,0,,1,1,0,1,0,,0,1,1,1,1,0,0,,45
80.2,2013,8,IE,0,0,2,18,,6,1,0,,0,1,0,1,0,,0,0,0,1,0,0,0,,38
80.2,2013,8,IE,0,0,3,24,,10,2,0,,1,1,0,1,0,,0,0,0,1,0,0,0,,67
80.2,2013,8,IE,0,2,3,18,,6,2,0,,0,1,0,1,1,,0,1,0,1,1,0,0,,41
80.2,2013,8,IE,0,0,3,16,,6,3,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,54
80.2,2013,8,IE,0,0,3,13,,10,1,0,,0,1,0,0,0,,0,0,0,0,0,0,0,,62
80.2,2013,8,IE,0,0,3,24,,8,1,1,,0,1,0,0,0,,0,0,1,0,0,0,0,,36
80.2,2013,8,IE,0,0,3,20,,10,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,45
80.2,2013,8,IE,0,0,2,18,,9,1,0,,0,0,0,0,1,,0,1,0,1,0,0,0,,50
80.2,2013,8,IE,2,1,1,18,,8,2,1,,0,0,0,0,0,,0,0,0,1,0,0,0,,27
80.2,2013,8,IE,0,0,3,21,,8,2,0,,0,1,0,0,0,,0,1,0,1,1,0,0,,67
80.2,2013,8,IE,0,0,7,15,,6,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,59
80.2,2013,8,IE,0,0,1,98,,6,2,1,,1,1,0,0,0,,0,0,0,0,0,0,0,,20
80.2,2013,8,IE,0,0,1,14,,8,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,48
80.2,2013,8,IE,0,0,1,13,,8,2,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,67
80.2,2013,8,IE,0,0,2,14,,4,2,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,78
80.2,2013,8,IE,0,0,1,17,,6,2,0,,0,0,0,1,0,,0,0,0,0,1,0,0,,47
80.2,2013,8,IE,0,0,3,16,,2,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,50
80.2,2013,8,IE,3,0,1,15,,3,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,36
80.2,2013,8,IE,0,0,2,16,,8,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,48
80.2,2013,8,IE,0,0,3,18,,8,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,49
80.2,2013,8,IE,0,0,3,14,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,83
80.2,2013,8,IE,1,1,2,17,,5,2,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,35
80.2,2013,8,IE,0,0,2,14,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,70
80.2,2013,8,IE,0,0,3,13,,8,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,83
80.2,2013,8,IE,0,0,2,17,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,51
80.2,2013,8,IE,2,0,1,12,,5,3,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,62
80.2,2013,8,IE,0,0,1,16,,7,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,38
80.2,2013,8,IE,0,0,2,21,,7,1,0,,1,0,0,0,0,,0,1,0,1,0,0,0,,29
80.2,2013,8,IE,0,0,3,16,,7,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,49
80.2,2013,8,IE,0,0,1,15,,9,1,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,59
80.2,2013,8,IE,0,0,2,18,,10,1,0,,0,1,0,1,1,,0,1,0,1,1,0,0,,55
80.2,2013,8,IE,2,0,2,18,,3,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,33
80.2,2013,8,IE,0,0,3,18,,8,1,1,,0,1,0,1,0,,1,1,0,1,1,0,0,,75
80.2,2013,8,IE,0,0,1,17,,5,1,0,,0,1,0,1,0,,0,1,0,1,1,0,0,,22
80.2,2013,8,IE,0,0,2,13,,10,1,0,,0,1,0,1,0,,1,1,0,1,1,0,0,,44
80.2,2013,8,IE,0,0,3,98,,9,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,15
80.2,2013,8,IE,0,0,1,98,,8,3,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,22
80.2,2013,8,IE,0,0,2,18,,9,3,0,,0,1,0,1,0,,0,0,0,0,1,0,0,,31
80.2,2013,8,IE,0,0,3,16,,7,1,0,,0,1,0,1,0,,0,0,0,1,1,0,0,,64
80.2,2013,8,IE,2,0,3,24,,9,3,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,34
80.2,2013,8,IE,0,0,1,18,,6,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,32
80.2,2013,8,IE,0,0,1,16,,9,1,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,57
80.2,2013,8,IE,0,0,3,17,,5,1,0,,0,0,0,0,1,,0,0,0,0,0,0,0,,39
80.2,2013,8,IE,0,0,3,16,,8,1,1,,0,1,0,1,0,,0,0,0,1,1,0,0,,80
80.2,2013,8,IE,0,0,2,12,,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,69
80.2,2013,8,IE,0,1,2,16,,8,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,57
80.2,2013,8,IE,0,0,2,20,,10,1,0,,0,1,1,0,1,,0,0,0,0,0,0,0,,30
80.2,2013,8,IE,0,0,2,18,,10,1,0,,0,1,0,1,1,,0,0,0,0,1,0,0,,25
80.2,2013,8,IE,0,2,1,18,,10,1,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,43
80.2,2013,8,IE,0,0,2,12,,10,1,0,,0,0,0,1,0,,0,1,0,0,0,0,0,,65
