surveyid,year,cc,isocc,nc9,nc14,bills,eduage,polr,scc,caper,calfcar,caecar,canocar,caihome,calehome,caleapp,casup,caesequ,casolar,cacfood,cactravel,cared,cadis,caother,canone,pdconv,age
83.4,2015,2,BE,0,1,3,24,4,8,1,0,,1,1,0,1,1,,0,1,1,1,1,0,0,,44
83.4,2015,2,BE,2,0,3,30,6,8,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,54
83.4,2015,2,BE,0,0,3,26,8,8,1,0,,1,1,0,1,1,,0,1,0,1,1,0,0,,55
83.4,2015,2,BE,1,0,3,26,6,9,1,0,,1,0,0,0,1,,0,1,0,1,0,0,0,,37
83.4,2015,2,BE,2,0,3,26,3,8,1,0,,1,1,0,1,0,,0,0,0,0,1,0,0,,39
83.4,2015,2,BE,0,0,3,18,6,6,1,0,,1,1,0,1,0,,1,1,0,1,1,0,0,,58
83.4,2015,2,BE,0,2,3,24,6,9,1,0,,1,1,0,1,1,,0,1,0,1,1,0,0,,44
83.4,2015,2,BE,0,0,3,21,7,8,2,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,68
83.4,2015,2,BE,0,0,3,16,98,8,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,85
83.4,2015,2,BE,0,1,3,29,1,10,1,0,,1,1,0,1,1,,1,1,1,1,1,0,0,,58
83.4,2015,2,BE,0,1,2,20,4,7,2,1,,1,0,0,1,0,,0,1,0,1,0,0,0,,42
83.4,2015,2,BE,2,0,3,18,5,5,1,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,32
83.4,2015,2,BE,0,0,3,22,5,10,2,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,64
83.4,2015,2,BE,0,0,3,50,5,8,1,0,,0,1,1,1,0,,0,1,0,1,1,1,0,,68
83.4,2015,2,BE,2,0,2,23,7,7,1,1,,1,1,0,1,0,,0,1,1,1,1,0,0,,42
83.4,2015,2,BE,0,0,3,20,5,6,1,0,,1,1,0,1,0,,0,1,0,1,1,1,0,,52
83.4,2015,2,BE,0,0,3,21,5,6,1,1,,1,1,1,1,1,,1,1,1,1,1,0,0,,35
83.4,2015,2,BE,1,1,3,19,5,10,1,1,,0,0,0,0,0,,1,0,0,1,0,0,0,,43
83.4,2015,2,BE,0,1,3,15,98,6,2,0,,1,0,0,0,0,,0,0,0,1,1,0,0,,49
83.4,2015,2,BE,0,0,3,98,98,5,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,15
83.4,2015,2,BE,0,0,3,14,98,1,2,0,,0,0,0,1,0,,0,0,0,0,0,0,0,,76
83.4,2015,2,BE,0,0,3,19,8,3,2,0,,0,0,1,0,0,,0,0,0,1,0,0,0,,84
83.4,2015,2,BE,1,0,3,22,4,8,1,0,,0,1,0,1,0,,1,1,0,1,1,0,0,,41
83.4,2015,2,BE,0,0,2,16,1,4,1,0,,0,1,0,1,0,,0,0,0,1,1,0,0,,50
83.4,2015,2,BE,0,0,1,19,10,7,1,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,45
83.4,2015,2,BE,1,0,2,18,6,8,2,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,20
83.4,2015,2,BE,0,1,3,21,8,9,1,0,,0,1,0,1,1,,1,1,0,1,1,0,0,,41
83.4,2015,2,BE,0,0,2,21,4,4,1,0,,0,0,0,1,1,,0,1,0,1,1,0,0,,57
83.4,2015,2,BE,0,0,3,16,5,7,2,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,75
83.4,2015,2,BE,0,0,3,21,7,5,2,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,71
83.4,2015,2,BE,0,0,3,22,3,5,2,0,,1,1,0,1,0,,1,1,1,1,1,0,0,,54
83.4,2015,2,BE,0,0,3,21,7,6,2,0,,1,1,0,1,0,,0,1,0,1,1,0,0,,72
83.4,2015,2,BE,2,0,2,16,98,7,2,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,35
83.4,2015,2,BE,1,0,3,17,97,6,2,1,,0,0,0,1,1,,0,1,0,1,0,0,0,,62
83.4,2015,2,BE,0,0,3,19,10,8,1,0,,1,0,0,1,0,,0,1,1,0,0,0,0,,61
83.4,2015,2,BE,0,0,3,16,97,10,2,0,,0,0,1,0,0,,0,0,0,0,1,0,0,,53
83.4,2015,2,BE,2,0,2,98,8,6,2,0,,0,1,0,1,0,,1,0,0,0,0,0,0,,21
83.4,2015,2,BE,0,0,3,25,10,10,2,0,,0,1,1,1,0,,0,0,0,0,0,0,0,,77
83.4,2015,2,BE,2,2,1,24,10,7,1,0,,1,0,0,0,1,,0,0,0,0,0,0,0,,31
83.4,2015,2,BE,0,0,3,22,5,8,2,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,75
83.4,2015,2,BE,0,0,3,15,5,5,1,0,,0,0,0,0,0,,1,0,0,0,0,0,0,,68
83.4,2015,2,BE,0,0,3,26,7,7,1,0,,0,0,0,0,0,,1,0,0,0,0,0,0,,63
83.4,2015,2,BE,0,1,3,98,98,3,1,0,,1,0,0,0,0,,0,0,0,0,0,0,0,,16
83.4,2015,2,BE,0,0,3,18,5,8,2,0,,1,1,1,1,1,,0,0,0,1,0,0,0,,42
83.4,2015,2,BE,0,0,3,17,9,7,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,69
83.4,2015,2,BE,0,0,3,14,8,5,1,0,,0,0,0,0,0,,0,1,0,1,1,1,0,,84
83.4,2015,2,BE,0,0,3,21,2,10,1,0,,1,0,0,1,1,,0,1,0,1,1,0,0,,48
83.4,2015,2,BE,0,0,2,19,5,7,2,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,51
83.4,2015,2,BE,0,0,2,15,5,10,1,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,65
83.4,2015,2,BE,3,0,3,22,8,8,2,0,,0,1,0,1,0,,0,1,0,1,1,0,0,,32
83.4,2015,2,BE,0,0,3,21,5,9,1,1,,0,1,0,1,0,,0,1,1,1,1,0,0,,58
83.4,2015,2,BE,0,0,3,17,1,6,1,0,,0,1,0,1,0,,0,1,0,1,1,0,0,,63
83.4,2015,2,BE,0,0,3,18,6,5,1,0,,1,1,0,1,0,,0,1,0,1,1,0,0,,81
83.4,2015,2,BE,0,0,3,19,5,10,1,1,,1,1,0,1,1,,1,1,0,1,1,0,0,,45
83.4,2015,2,BE,0,0,3,27,5,5,1,1,,1,1,0,1,1,,0,1,1,1,0,0,0,,74
83.4,2015,2,BE,0,0,3,23,5,8,1,0,,0,0,1,1,0,,0,1,0,1,0,0,0,,60
83.4,2015,2,BE,1,1,3,22,8,10,1,0,,0,0,0,0,0,,0,1,1,1,1,0,0,,42
83.4,2015,2,BE,2,0,1,22,5,7,2,1,,0,0,1,0,1,,0,0,0,0,0,0,0,,24
83.4,2015,2,BE,0,1,3,19,5,7,2,0,,0,1,0,1,0,,0,0,0,1,1,0,0,,43
83.4,2015,2,BE,0,0,3,21,4,8,1,0,,1,1,0,1,1,,0,1,0,1,1,0,0,,46
83.4,2015,2,BE,0,0,3,21,6,6,1,0,,0,0,0,0,0,,0,0,0,1,1,0,0,,31
83.4,2015,2,BE,0,0,3,22,4,7,1,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,33
83.4,2015,2,BE,0,0,1,26,5,7,1,0,,0,0,0,1,0,,0,0,1,1,1,0,0,,46
83.4,2015,2,BE,0,0,3,15,5,8,2,0,,0,1,1,0,0,,0,1,0,1,1,0,0,,73
83.4,2015,2,BE,0,0,3,15,5,10,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,66
83.4,2015,2,BE,0,1,3,24,3,8,2,0,,0,0,0,1,0,,0,1,0,1,0,0,0,,44
83.4,2015,2,BE,0,2,3,20,4,5,2,0,,1,1,0,1,0,,0,0,0,1,1,0,0,,44
83.4,2015,2,BE,0,0,3,18,98,6,2,1,,0,1,0,0,0,,0,1,0,1,1,0,0,,45
83.4,2015,2,BE,0,0,3,16,7,4,2,0,,1,0,0,1,1,,0,1,0,1,0,0,0,,55
83.4,2015,2,BE,0,0,3,24,5,10,1,1,,0,0,0,1,0,,0,1,1,1,1,0,0,,43
83.4,2015,2,BE,2,0,3,26,4,8,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,37
83.4,2015,2,BE,0,1,2,25,5,8,1,0,,1,1,0,1,1,,0,1,0,1,1,0,0,,48
83.4,2015,2,BE,0,0,3,18,5,5,2,0,,0,0,0,1,0,,0,1,0,1,0,0,0,,75
83.4,2015,2,BE,0,0,2,17,5,10,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,86
83.4,2015,2,BE,0,0,3,18,7,9,1,1,,0,0,0,1,1,,0,1,0,1,0,0,0,,79
83.4,2015,2,BE,0,1,3,23,5,8,2,0,,0,0,0,0,0,,0,1,0,1,0,0,0,,49
83.4,2015,2,BE,0,0,3,22,5,9,1,0,,1,1,0,0,0,,0,0,0,1,1,0,0,,62
83.4,2015,2,BE,0,0,3,19,5,9,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,59
83.4,2015,2,BE,0,2,3,19,6,6,1,0,,1,0,0,0,0,,0,0,0,1,0,0,0,,36
83.4,2015,2,BE,0,0,3,98,5,10,1,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,18
83.4,2015,2,BE,0,0,3,17,2,10,2,0,,0,0,0,1,0,,0,0,0,0,0,0,0,,66
83.4,2015,2,BE,1,0,2,26,2,9,1,0,,1,1,0,1,0,,0,1,0,1,1,0,0,,47
83.4,2015,2,BE,0,0,3,19,2,4,1,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,54
83.4,2015,2,BE,2,0,3,24,4,7,1,0,,1,1,0,1,1,,0,1,1,1,1,0,0,,40
83.4,2015,2,BE,0,0,2,19,6,8,1,1,,0,1,0,1,0,,0,1,0,0,1,0,0,,46
83.4,2015,2,BE,0,0,2,22,1,10,3,0,,1,0,0,1,1,,0,1,1,1,0,0,0,,54
83.4,2015,2,BE,0,2,3,23,7,9,1,0,,1,1,0,0,0,,0,0,0,1,0,0,0,,43
83.4,2015,2,BE,0,0,3,21,8,3,1,0,,1,1,0,1,0,,1,1,0,1,1,0,0,,57
83.4,2015,2,BE,0,0,3,21,8,10,1,1,,0,1,1,1,1,,0,0,0,1,1,0,0,,56
83.4,2015,2,BE,0,0,3,17,3,7,3,0,,1,1,0,1,1,,0,1,0,1,1,0,0,,59
83.4,2015,2,BE,0,0,2,14,97,5,2,0,,0,0,0,1,1,,0,0,0,1,1,0,0,,57
83.4,2015,2,BE,0,0,3,23,7,9,1,0,,1,0,1,1,1,,1,0,0,1,1,0,0,,33
83.4,2015,2,BE,0,0,2,18,4,6,2,0,,1,0,0,1,0,,0,0,0,0,0,0,0,,50
83.4,2015,2,BE,0,0,3,14,5,5,1,0,,1,0,0,1,0,,0,0,1,0,0,0,0,,83
83.4,2015,2,BE,0,0,3,14,8,6,2,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,85
83.4,2015,2,BE,0,0,3,14,4,5,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,83
83.4,2015,2,BE,0,0,2,18,4,7,2,0,,0,1,0,0,0,,0,1,0,0,1,0,0,,51
83.4,2015,2,BE,2,1,3,17,7,6,2,0,,0,0,0,1,0,,0,1,0,0,1,0,0,,40
83.4,2015,2,BE,0,1,2,20,4,5,2,0,,1,0,0,0,0,,0,1,0,1,0,0,0,,43
83.4,2015,2,BE,0,0,3,16,7,6,2,0,,1,0,1,0,0,,0,0,0,0,1,0,0,,62
83.4,2015,2,BE,1,1,3,39,5,7,1,0,,1,0,0,1,0,,0,0,1,0,0,0,0,,39
83.4,2015,2,BE,0,0,2,18,7,6,2,0,,0,0,0,1,0,,0,0,1,0,0,0,0,,54
83.4,2015,2,BE,0,0,2,17,7,6,2,0,,1,0,0,1,0,,1,1,0,0,0,0,0,,50
83.4,2015,2,BE,0,0,2,17,7,8,2,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,56
83.4,2015,2,BE,2,0,2,19,7,6,2,0,,0,0,1,0,0,,0,1,0,0,1,0,0,,35
83.4,2015,2,BE,0,0,2,18,4,6,2,0,,0,0,0,1,0,,0,1,0,0,0,0,0,,48
83.4,2015,2,BE,0,0,2,16,5,5,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,71
83.4,2015,2,BE,0,0,3,18,7,5,1,0,,1,0,0,0,0,,0,1,0,1,0,0,0,,20
83.4,2015,2,BE,0,0,3,19,5,7,2,0,,0,1,0,0,0,,0,1,0,0,0,0,0,,61
83.4,2015,2,BE,0,0,3,21,7,6,2,0,,0,1,1,0,0,,0,1,1,0,0,0,0,,48
83.4,2015,2,BE,0,0,1,18,7,6,2,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,32
83.4,2015,2,BE,0,0,3,17,7,5,1,0,,0,1,0,1,0,,0,1,0,1,0,0,0,,64
83.4,2015,2,BE,0,0,3,15,3,6,2,0,,0,0,1,0,0,,0,0,1,0,1,0,0,,65
83.4,2015,2,BE,0,0,3,22,5,6,1,0,,1,0,1,0,0,,0,0,0,1,0,0,0,,51
83.4,2015,2,BE,1,1,2,21,8,6,2,0,,0,1,0,1,0,,0,1,0,1,1,0,0,,38
83.4,2015,2,BE,0,0,1,98,98,7,2,0,,1,0,1,0,0,,0,0,1,0,1,0,0,,16
83.4,2015,2,BE,0,0,3,19,6,5,2,0,,1,0,1,0,0,,0,0,1,1,0,0,0,,25
83.4,2015,2,BE,0,0,3,14,6,7,1,0,,1,0,0,0,0,,0,0,1,0,1,0,0,,80
83.4,2015,2,BE,0,0,2,20,4,7,2,0,,0,1,0,1,0,,0,0,0,0,0,0,0,,27
83.4,2015,2,BE,0,0,3,98,7,6,2,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,18
83.4,2015,2,BE,0,0,3,15,5,5,2,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,86
83.4,2015,2,BE,2,0,2,19,5,7,2,0,,1,0,1,0,0,,0,1,0,0,1,0,0,,30
83.4,2015,2,BE,0,0,3,14,6,6,2,0,,1,0,0,1,0,,0,0,0,1,0,0,0,,88
83.4,2015,2,BE,0,0,3,16,5,6,2,0,,1,1,0,1,1,,0,1,0,1,0,0,0,,70
83.4,2015,2,BE,0,0,3,14,5,9,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,76
83.4,2015,2,BE,0,0,3,23,7,5,2,0,,1,0,0,1,0,,0,0,0,1,1,0,0,,66
83.4,2015,2,BE,0,0,3,21,7,7,1,0,,1,1,1,0,0,,1,1,0,1,1,0,0,,65
83.4,2015,2,BE,1,0,2,17,5,10,1,1,,1,0,0,1,0,,0,1,0,1,1,0,0,,41
83.4,2015,2,BE,2,0,2,21,5,5,2,1,,1,0,0,1,0,,0,1,0,1,1,0,0,,39
83.4,2015,2,BE,0,0,2,16,1,8,2,0,,0,0,0,1,0,,0,1,0,1,1,0,0,,65
83.4,2015,2,BE,0,0,3,21,7,9,1,0,,1,1,0,1,0,,0,1,0,1,1,0,0,,71
83.4,2015,2,BE,0,0,3,20,4,8,1,0,,1,1,0,1,0,,0,1,1,1,1,0,0,,69
83.4,2015,2,BE,0,0,3,25,5,9,2,0,,0,0,0,0,1,,1,0,0,1,1,0,0,,69
83.4,2015,2,BE,2,1,1,22,5,6,1,1,,0,0,0,1,0,,0,1,0,1,1,0,0,,37
83.4,2015,2,BE,0,0,2,17,5,8,2,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,67
83.4,2015,2,BE,0,1,2,20,6,7,1,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,48
83.4,2015,2,BE,0,0,3,19,4,6,2,0,,1,0,0,0,1,,0,1,1,1,1,0,0,,81
83.4,2015,2,BE,3,1,3,23,7,5,2,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,38
83.4,2015,2,BE,0,0,3,21,7,5,2,0,,0,0,0,0,0,,0,1,0,1,1,0,0,,66
83.4,2015,2,BE,0,0,3,25,10,10,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,83
83.4,2015,2,BE,1,1,3,19,6,7,2,0,,0,1,0,1,0,,0,0,0,1,1,0,0,,40
83.4,2015,2,BE,0,0,3,14,97,10,2,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,79
83.4,2015,2,BE,1,0,3,19,5,6,1,0,,0,0,0,1,0,,0,0,0,0,0,0,0,,27
83.4,2015,2,BE,0,0,3,16,97,7,2,0,,0,0,0,0,0,,0,0,0,0,1,0,0,,62
83.4,2015,2,BE,0,0,2,17,5,1,2,0,,0,0,0,1,0,,1,0,0,0,0,0,0,,54
83.4,2015,2,BE,0,0,2,19,5,8,2,0,,0,0,0,0,0,,0,0,0,0,0,0,1,,23
83.4,2015,2,BE,0,0,3,14,8,7,1,0,,1,1,0,1,0,,0,1,0,1,1,0,0,,63
83.4,2015,2,BE,0,0,3,25,3,8,1,0,,1,0,0,1,0,,0,0,0,1,1,0,0,,27
83.4,2015,2,BE,0,0,3,14,2,10,2,0,,0,0,0,0,0,,0,1,0,0,0,0,0,,86
83.4,2015,2,BE,1,1,3,23,5,8,2,1,,1,1,0,1,1,,0,1,1,1,1,0,0,,47
83.4,2015,2,BE,0,0,2,19,5,6,1,0,,1,0,0,1,0,,0,1,0,1,1,0,0,,53
83.4,2015,2,BE,0,0,3,21,8,10,2,1,,0,1,0,1,0,,0,1,0,1,1,0,0,,78
83.4,2015,2,BE,0,0,3,24,1,10,1,0,,1,1,0,1,0,,0,1,1,1,1,0,0,,71
83.4,2015,2,BE,3,0,2,22,10,8,1,0,,0,1,0,1,1,,1,1,0,1,1,0,0,,38
83.4,2015,2,BE,0,1,2,20,1,8,1,0,,0,1,0,0,0,,0,0,0,1,1,0,0,,34
83.4,2015,2,BE,0,2,3,18,5,8,1,0,,0,1,0,1,0,,0,0,0,0,1,0,0,,70
83.4,2015,2,BE,0,0,2,16,1,8,1,0,,0,1,0,0,0,,0,1,0,0,1,0,0,,51
83.4,2015,2,BE,0,0,3,25,6,7,1,1,,1,0,0,1,1,,0,1,0,1,1,0,0,,57
83.4,2015,2,BE,0,0,2,17,5,6,2,1,,0,1,0,1,0,,0,0,0,0,0,0,0,,24
83.4,2015,2,BE,0,0,3,18,5,7,1,0,,0,0,0,0,0,,0,0,0,0,0,1,0,,77
83.4,2015,2,BE,0,0,3,23,6,6,2,0,,1,1,0,1,0,,1,0,0,1,0,0,0,,59
83.4,2015,2,BE,0,0,3,16,97,7,1,0,,0,1,0,1,0,,0,1,0,0,1,0,0,,70
83.4,2015,2,BE,0,0,2,19,10,8,1,0,,1,0,0,0,0,,0,1,0,1,1,0,0,,51
83.4,2015,2,BE,1,1,3,21,5,6,1,0,,0,1,0,1,0,,1,1,0,1,1,0,0,,37
83.4,2015,2,BE,0,1,3,98,4,6,1,0,,0,0,0,0,0,,1,1,0,1,1,0,0,,18
83.4,2015,2,BE,0,1,2,98,5,10,1,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,22
83.4,2015,2,BE,2,0,2,42,98,10,1,0,,0,0,0,1,0,,0,0,0,0,1,0,0,,48
83.4,2015,2,BE,0,0,3,13,4,10,1,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,41
83.4,2015,2,BE,2,2,2,14,98,10,1,0,,0,0,0,1,0,,0,0,0,1,1,0,0,,44
83.4,2015,2,BE,2,0,3,24,98,10,1,0,,0,1,0,1,0,,0,0,0,0,1,0,0,,32
83.4,2015,2,BE,0,0,3,19,97,5,1,1,,0,1,0,1,0,,0,0,0,0,0,0,0,,76
83.4,2015,2,BE,0,0,3,18,97,6,1,0,,1,1,0,1,0,,0,0,0,0,0,0,0,,57
83.4,2015,2,BE,0,0,2,20,1,10,2,1,,0,1,1,0,0,,0,0,0,0,0,0,0,,52
83.4,2015,2,BE,0,0,3,18,97,5,1,0,,1,0,0,1,0,,0,1,0,1,0,0,0,,57
83.4,2015,2,BE,0,0,3,14,5,5,2,1,,1,0,0,0,0,,0,1,0,1,1,0,0,,66
83.4,2015,2,BE,0,0,3,16,8,6,2,1,,0,0,0,1,0,,0,1,0,1,1,0,0,,73
83.4,2015,2,BE,0,0,3,17,7,5,2,0,,0,0,0,1,1,,0,1,0,1,0,0,0,,63
83.4,2015,2,BE,0,0,3,21,7,2,1,0,,0,1,0,0,0,,0,0,0,0,0,0,0,,50
83.4,2015,2,BE,0,0,3,18,7,7,1,0,,0,0,1,0,0,,0,0,0,0,0,0,0,,74
83.4,2015,2,BE,0,0,3,23,8,7,1,0,,0,0,1,0,0,,0,0,0,1,0,0,0,,79
83.4,2015,2,BE,0,0,3,23,7,7,1,0,,0,0,0,0,0,,0,0,0,1,0,0,0,,73
83.4,2015,2,BE,0,0,3,14,10,10,2,1,,0,1,0,1,0,,0,1,0,1,1,0,0,,78
