surveyid,year,cc,isocc,nc9,nc14,bills,eduage,polr,scc,caper,calfcar,caecar,canocar,caihome,calehome,caleapp,casup,caesequ,casolar,cacfood,cactravel,cared,cadis,caother,canone,pdconv,age
87.1,2017,2,BE,0,0,1,14,10,10,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,,66
87.1,2017,2,BE,0,0,2,18,7,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,83
87.1,2017,2,BE,0,0,1,18,5,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,50
87.1,2017,2,BE,0,0,2,18,5,8,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,,62
87.1,2017,2,BE,0,0,3,22,6,10,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,44
87.1,2017,2,BE,0,0,2,17,6,6,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,,65
87.1,2017,2,BE,0,0,2,20,4,9,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,,61
87.1,2017,2,BE,0,0,3,18,8,10,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,,31
87.1,2017,2,BE,0,0,1,19,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,38
87.1,2017,2,BE,0,0,3,24,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,61
87.1,2017,2,BE,0,0,1,14,6,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,62
87.1,2017,2,BE,0,0,2,18,5,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,42
87.1,2017,2,BE,0,0,1,18,7,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,61
87.1,2017,2,BE,0,0,1,23,5,5,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,,54
87.1,2017,2,BE,0,0,2,19,4,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,56
87.1,2017,2,BE,0,0,2,19,3,8,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,,26
87.1,2017,2,BE,0,0,3,98,3,10,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,,20
87.1,2017,2,BE,0,0,2,18,5,8,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,,51
87.1,2017,2,BE,0,0,3,98,5,10,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,,19
87.1,2017,2,BE,1,1,3,23,4,10,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,,41
87.1,2017,2,BE,1,1,3,23,3,10,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,,40
87.1,2017,2,BE,1,1,2,98,5,7,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,,27
87.1,2017,2,BE,0,0,3,25,3,10,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,,62
87.1,2017,2,BE,0,0,1,18,5,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,52
87.1,2017,2,BE,0,0,3,19,6,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,57
87.1,2017,2,BE,0,0,3,19,5,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,29
87.1,2017,2,BE,0,0,2,21,1,8,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,,55
87.1,2017,2,BE,0,0,2,98,5,10,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,19
87.1,2017,2,BE,0,0,3,14,4,9,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,,67
87.1,2017,2,BE,0,0,2,17,5,10,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,,65
87.1,2017,2,BE,0,0,3,18,9,7,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,,63
87.1,2017,2,BE,0,0,3,15,5,5,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,,57
87.1,2017,2,BE,1,0,1,21,5,10,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,36
87.1,2017,2,BE,0,0,1,22,5,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,54
87.1,2017,2,BE,0,1,2,19,5,5,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,,44
87.1,2017,2,BE,2,1,2,20,8,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,42
87.1,2017,2,BE,0,0,3,23,7,9,2,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,,68
87.1,2017,2,BE,0,0,3,15,97,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,61
87.1,2017,2,BE,0,0,2,14,5,6,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,,94
87.1,2017,2,BE,0,0,3,14,5,7,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,88
87.1,2017,2,BE,0,0,2,15,5,4,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,83
87.1,2017,2,BE,0,0,2,18,5,5,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,,51
87.1,2017,2,BE,0,0,3,14,3,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,78
87.1,2017,2,BE,2,0,3,98,97,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,21
87.1,2017,2,BE,0,0,1,16,4,10,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,,56
87.1,2017,2,BE,0,0,3,18,5,7,2,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,,63
87.1,2017,2,BE,0,0,3,18,5,10,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,74
87.1,2017,2,BE,0,0,3,97,5,10,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,,70
87.1,2017,2,BE,0,0,3,14,5,10,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,,70
87.1,2017,2,BE,1,1,3,98,5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,16
87.1,2017,2,BE,0,0,3,98,8,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,19
87.1,2017,2,BE,0,1,2,19,5,9,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,,45
87.1,2017,2,BE,0,0,3,18,4,10,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,,54
87.1,2017,2,BE,0,0,3,99,97,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,64
87.1,2017,2,BE,0,0,3,14,97,8,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,63
87.1,2017,2,BE,1,0,3,18,5,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,40
87.1,2017,2,BE,0,0,3,21,5,10,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,,54
87.1,2017,2,BE,0,0,3,18,5,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,55
87.1,2017,2,BE,0,0,3,16,97,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,54
87.1,2017,2,BE,0,0,3,15,7,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,88
87.1,2017,2,BE,0,1,3,98,2,9,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,16
87.1,2017,2,BE,0,0,3,16,10,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,64
87.1,2017,2,BE,0,0,3,19,3,5,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,,72
87.1,2017,2,BE,0,0,3,16,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,75
87.1,2017,2,BE,0,0,2,21,5,7,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,80
87.1,2017,2,BE,0,0,2,21,5,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,69
87.1,2017,2,BE,0,2,2,16,6,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,54
87.1,2017,2,BE,0,0,3,21,6,6,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,58
87.1,2017,2,BE,0,0,3,18,5,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,80
87.1,2017,2,BE,0,0,3,22,5,8,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,,61
87.1,2017,2,BE,0,0,3,4,97,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,,45
87.1,2017,2,BE,0,1,2,25,5,9,2,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,,54
87.1,2017,2,BE,0,1,3,20,3,8,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,,47
87.1,2017,2,BE,0,0,3,16,8,9,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,,91
87.1,2017,2,BE,0,1,3,98,7,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,17
87.1,2017,2,BE,2,0,3,21,5,7,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,,32
87.1,2017,2,BE,0,0,3,17,5,8,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,57
87.1,2017,2,BE,0,0,3,19,5,6,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,70
87.1,2017,2,BE,0,0,3,18,7,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,57
87.1,2017,2,BE,0,2,3,22,5,8,2,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,,40
87.1,2017,2,BE,0,1,3,21,5,8,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,,42
87.1,2017,2,BE,2,1,3,20,5,7,2,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,,37
87.1,2017,2,BE,0,0,3,18,4,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,62
87.1,2017,2,BE,0,0,3,16,1,7,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,,76
87.1,2017,2,BE,0,0,3,23,1,6,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,,70
87.1,2017,2,BE,0,0,2,18,1,7,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,,63
87.1,2017,2,BE,0,0,1,12,1,6,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,45
87.1,2017,2,BE,0,0,1,16,1,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,53
87.1,2017,2,BE,0,0,3,18,7,10,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,,61
87.1,2017,2,BE,0,0,3,26,7,9,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,,72
87.1,2017,2,BE,0,0,3,24,7,8,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,,71
87.1,2017,2,BE,0,0,3,21,4,10,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,,63
87.1,2017,2,BE,0,0,3,22,5,4,2,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,,70
87.1,2017,2,BE,0,0,2,16,5,10,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,80
87.1,2017,2,BE,0,0,3,19,10,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,53
87.1,2017,2,BE,0,0,3,21,6,10,2,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,,75
87.1,2017,2,BE,0,0,3,18,5,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,68
87.1,2017,2,BE,0,0,3,23,8,3,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,,67
87.1,2017,2,BE,0,0,2,29,5,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,32
87.1,2017,2,BE,0,0,2,25,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,57
87.1,2017,2,BE,0,0,3,17,97,9,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,,55
87.1,2017,2,BE,0,0,3,18,3,10,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,,64
87.1,2017,2,BE,0,0,3,20,8,11,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,88
87.1,2017,2,BE,0,0,3,98,3,7,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,,20
87.1,2017,2,BE,0,0,3,18,2,8,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,82
87.1,2017,2,BE,0,0,3,14,2,10,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,,65
87.1,2017,2,BE,0,0,3,18,5,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,,48
87.1,2017,2,BE,0,0,3,16,6,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,75
87.1,2017,2,BE,0,0,3,15,97,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,71
87.1,2017,2,BE,0,0,3,18,5,8,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,26
87.1,2017,2,BE,10,0,3,15,5,7,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,,68
87.1,2017,2,BE,2,0,2,98,5,8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,17
87.1,2017,2,BE,0,1,3,24,5,7,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,,45
87.1,2017,2,BE,0,0,3,22,5,8,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,,86
87.1,2017,2,BE,0,0,3,18,5,6,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,25
87.1,2017,2,BE,0,0,3,15,5,7,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,,92
87.1,2017,2,BE,1,0,2,22,6,10,2,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,,35
87.1,2017,2,BE,0,0,1,12,5,7,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,,62
87.1,2017,2,BE,0,0,3,14,5,8,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,,76
87.1,2017,2,BE,1,0,2,19,5,8,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,,38
87.1,2017,2,BE,0,0,3,23,5,5,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,,54
87.1,2017,2,BE,1,0,3,18,5,6,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,,26
87.1,2017,2,BE,0,2,3,98,6,6,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,,23
87.1,2017,2,BE,0,2,2,18,5,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,49
87.1,2017,2,BE,0,0,1,14,6,6,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,84
87.1,2017,2,BE,0,0,2,21,7,7,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,41
87.1,2017,2,BE,2,0,1,20,6,6,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,34
87.1,2017,2,BE,0,3,1,98,6,6,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,16
87.1,2017,2,BE,0,0,1,17,6,6,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,,39
87.1,2017,2,BE,0,1,2,17,6,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,46
87.1,2017,2,BE,0,0,3,14,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,83
87.1,2017,2,BE,0,0,1,17,4,5,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,,22
87.1,2017,2,BE,0,2,3,26,4,10,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,,58
87.1,2017,2,BE,0,0,3,16,10,10,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,,63
87.1,2017,2,BE,0,0,3,16,9,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,85
87.1,2017,2,BE,0,0,3,18,5,10,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,70
87.1,2017,2,BE,0,0,3,19,8,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,72
87.1,2017,2,BE,2,0,3,21,3,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,40
87.1,2017,2,BE,0,0,2,16,5,10,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,56
87.1,2017,2,BE,0,0,3,19,5,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,20
87.1,2017,2,BE,0,0,3,22,5,8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,,50
87.1,2017,2,BE,0,0,3,18,1,8,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,70
87.1,2017,2,BE,0,0,3,21,10,8,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,67
87.1,2017,2,BE,2,0,3,28,3,10,2,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,,39
87.1,2017,2,BE,0,0,3,20,5,5,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,,70
87.1,2017,2,BE,0,0,3,24,7,10,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,66
87.1,2017,2,BE,1,0,1,16,3,8,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,39
87.1,2017,2,BE,0,0,2,21,5,10,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,,50
87.1,2017,2,BE,1,0,2,24,5,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,42
87.1,2017,2,BE,0,0,3,21,5,8,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,,61
87.1,2017,2,BE,0,0,3,18,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,61
87.1,2017,2,BE,0,0,3,25,3,10,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,64
87.1,2017,2,BE,0,0,3,21,3,10,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,,55
87.1,2017,2,BE,0,0,3,19,5,7,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,,48
87.1,2017,2,BE,0,0,3,14,5,10,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,,80
87.1,2017,2,BE,0,0,3,21,6,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,32
87.1,2017,2,BE,0,0,3,18,5,10,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,67
87.1,2017,2,BE,1,0,3,18,5,10,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,62
87.1,2017,2,BE,1,0,3,98,5,10,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,24
87.1,2017,2,BE,0,0,1,16,5,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,28
87.1,2017,2,BE,0,0,3,15,7,10,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,,65
87.1,2017,2,BE,0,0,1,21,7,9,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,42
87.1,2017,2,BE,0,0,2,25,4,10,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,,48
87.1,2017,2,BE,0,0,3,18,3,9,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,,61
87.1,2017,2,BE,0,0,3,20,4,7,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,,76
87.1,2017,2,BE,0,0,3,17,4,10,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,,55
87.1,2017,2,BE,0,0,1,16,3,10,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,,68
87.1,2017,2,BE,0,0,3,17,5,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,71
87.1,2017,2,BE,0,0,2,22,6,5,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,49
87.1,2017,2,BE,0,0,3,22,5,7,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,23
87.1,2017,2,BE,0,0,1,98,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,18
87.1,2017,2,BE,0,0,3,20,5,8,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,,62
87.1,2017,2,BE,0,0,3,19,7,8,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,,57
87.1,2017,2,BE,0,0,3,16,5,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,93
87.1,2017,2,BE,0,0,3,19,5,7,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,,45
87.1,2017,2,BE,0,0,3,24,6,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,85
87.1,2017,2,BE,0,1,3,19,6,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,42
87.1,2017,2,BE,0,2,2,27,5,6,2,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,,43
87.1,2017,2,BE,1,1,2,25,5,9,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,,37
87.1,2017,2,BE,1,1,3,23,4,10,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,43
87.1,2017,2,BE,0,0,2,16,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,68
87.1,2017,2,BE,0,2,2,18,8,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,44
87.1,2017,2,BE,0,0,3,23,10,10,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,,44
87.1,2017,2,BE,1,0,1,20,3,10,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,,35
87.1,2017,2,BE,1,1,3,23,5,8,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,,40
87.1,2017,2,BE,0,0,2,23,3,8,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,,25
87.1,2017,2,BE,0,0,3,98,4,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,21
87.1,2017,2,BE,0,1,2,98,5,10,2,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,,16
87.1,2017,2,BE,0,0,3,19,5,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,40
87.1,2017,2,BE,0,0,3,15,10,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,,71
87.1,2017,2,BE,0,0,3,14,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,68
87.1,2017,2,BE,0,0,3,18,5,10,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,,74
87.1,2017,2,BE,0,0,3,21,10,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,85
87.1,2017,2,BE,0,0,3,17,97,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,77
87.1,2017,2,BE,0,7,3,14,5,5,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,,63
87.1,2017,2,BE,0,0,3,14,97,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,88
87.1,2017,2,BE,0,0,3,20,8,10,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,67
87.1,2017,2,BE,1,0,3,32,2,8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,33
87.1,2017,2,BE,0,0,3,18,6,6,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,,65
87.1,2017,2,BE,0,0,2,19,5,7,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,,34
87.1,2017,2,BE,0,0,3,14,6,7,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,,95
87.1,2017,2,BE,0,0,3,21,97,7,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,69
87.1,2017,2,BE,1,1,2,21,3,8,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,,35
87.1,2017,2,BE,1,0,2,17,7,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,31
87.1,2017,2,BE,0,0,3,20,4,8,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,,65
87.1,2017,2,BE,1,0,2,22,7,9,2,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,,40
87.1,2017,2,BE,0,0,3,14,7,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,72
87.1,2017,2,BE,0,0,3,20,7,8,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,,58
87.1,2017,2,BE,0,0,3,21,3,9,2,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,,48
87.1,2017,2,BE,0,0,3,52,5,9,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,,54
87.1,2017,2,BE,0,0,2,17,5,6,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,,49
